minimo,minimo_peso,mean_abs,mean_abs_peso,kurtosis,kurtosis_peso,media,media_peso,rms,rms_peso,desvio_padrao,desvio_padrao_peso,pico_a_pico,pico_a_pico_peso,skewness,skewness_peso,energia,energia_peso,variancia,variancia_peso,segmento,arquivo_original,condicao,label
-0.1504116923076923,1.0,0.0551967238335435,0.95,-0.5435858718633053,0.9,0.007312653215636822,0.85,0.06623593664811511,0.8,0.0658310292081246,0.75,0.29873723076923075,0.7,-0.20615521946060703,0.65,1.0704766300913608,0.6,0.004333724406600955,0.55,segmento_107,segmento_107.csv,97_Normal_0,0
-0.18525046153846153,1.0,0.06496488272383355,0.95,-0.48732370187555274,0.9,0.0146287263556116,0.85,0.07776070653386855,0.8,0.07637229763375632,0.75,0.3636166153846153,0.7,-0.3072895611354429,0.65,1.4754015052777278,0.6,0.00583272784585906,0.55,segmento_108,segmento_108.csv,97_Normal_0,0
-0.19547261538461536,1.0,0.060106880201765446,0.95,-0.19331571978346362,0.9,0.010403409836065573,0.85,0.07477365947110094,0.8,0.07404639906493103,0.75,0.3938658461538461,0.7,0.014402781158505944,0.65,1.36422843677084,0.6,0.005482869214483019,0.55,segmento_109,segmento_109.csv,97_Normal_0,0
-0.17315076923076922,1.0,0.0669373240857503,0.95,-0.49124908793548183,0.9,0.011546519546027742,0.85,0.08151111786828917,0.8,0.08068915802331394,0.75,0.38468676923076917,0.7,-0.048318570506595646,0.65,1.621151210017704,0.6,0.006510740222511329,0.55,segmento_11,segmento_11.csv,97_Normal_0,0
-0.2073636923076923,1.0,0.05628083984867591,0.95,-0.13458796305877874,0.9,0.0066953568726355606,0.85,0.06941242128132537,0.8,0.06908875758388078,0.75,0.3702923076923077,0.7,-0.2456196741797532,0.65,1.1756125516652305,0.6,0.004773256424484243,0.55,segmento_110,segmento_110.csv,97_Normal_0,0
-0.18358153846153846,1.0,0.06486655989911728,0.95,-0.4279575460025309,0.9,0.01571198738965952,0.85,0.07911876401417345,0.8,0.07754297048345289,0.75,0.3826006153846154,0.7,-0.16834109460040927,0.65,1.5273860318678343,0.6,0.006012912271397647,0.55,segmento_111,segmento_111.csv,97_Normal_0,0
-0.14144123076923076,1.0,0.058775674653215634,0.95,-0.8390656002715651,0.9,0.01219117528373266,0.85,0.0699611821870195,0.8,0.06889079951783576,0.75,0.29331323076923077,0.7,-0.04675248979638607,0.65,1.1942743511733016,0.6,0.00474594225820664,0.55,segmento_112,segmento_112.csv,97_Normal_0,0
-0.18232984615384615,1.0,0.07285550315258513,0.95,-0.9065025221541578,0.9,0.005681349306431274,0.85,0.08639309925419941,0.8,0.08620608951114916,0.75,0.3648683076923077,0.7,-0.07045752186873395,0.65,1.8211592940940118,0.6,0.007431489868804262,0.55,segmento_113,segmento_113.csv,97_Normal_0,0
-0.19317784615384614,1.0,0.058947525851197974,0.95,-0.15632922943749294,0.9,0.0059797377049180325,0.85,0.07500822818273344,0.8,0.07476949265638619,0.75,0.3558978461538461,0.7,-0.23594531644127437,0.65,1.3728011680075736,0.6,0.005590477032093389,0.55,segmento_114,segmento_114.csv,97_Normal_0,0
-0.12934153846153845,1.0,0.06123032534678435,0.95,-0.7581991764925649,0.9,0.0133924237074401,0.85,0.07358403866398093,0.8,0.07235505326749914,0.75,0.32982092307692307,0.7,0.22499287995068423,0.65,1.3211650220489466,0.6,0.005235253733342638,0.55,segmento_115,segmento_115.csv,97_Normal_0,0
-0.2090326153846154,1.0,0.0660464337957125,0.95,-0.17423790178695908,0.9,0.007661485498108449,0.85,0.08209938103955526,0.8,0.0817411157682617,0.75,0.4101378461538462,0.7,-0.3402469374484604,0.65,1.644635241567053,0.6,0.00668161000704036,0.55,segmento_116,segmento_116.csv,97_Normal_0,0
-0.18232984615384615,1.0,0.05503342244640605,0.95,-0.20899933653842906,0.9,0.007267339218158892,0.85,0.06769957188727017,0.8,0.06730837848594981,0.75,0.36340799999999995,0.7,-0.02248474012588605,0.65,1.1183086162275977,0.6,0.004530417814407872,0.55,segmento_117,segmento_117.csv,97_Normal_0,0
-0.1794092307692308,1.0,0.061120887767969735,0.95,-0.5471148988057952,0.9,0.010194794451450188,0.85,0.07460135233806915,0.8,0.07390147452359402,0.75,0.3460929230769231,0.7,-0.13958808095529152,0.65,1.3579482720431717,0.6,0.005461427936761416,0.55,segmento_118,segmento_118.csv,97_Normal_0,0
-0.28663753846153844,1.0,0.05746584363177806,0.95,1.5381495770321907,0.9,0.00342761916771753,0.85,0.07541418245698257,0.8,0.07533624852948383,0.75,0.4472713846153846,0.7,-0.7914087575757549,0.65,1.3877009354198344,0.6,0.005675550342496154,0.55,segmento_119,segmento_119.csv,97_Normal_0,0
-0.18879692307692306,1.0,0.061226905422446395,0.95,-0.1386741751256464,0.9,0.01712869104665826,0.85,0.07875728680885034,0.8,0.0768720896588589,0.75,0.4011673846153846,0.7,0.35822188885604084,0.65,1.5134612950199289,0.6,0.005909318168519642,0.55,segmento_12,segmento_12.csv,97_Normal_0,0
-0.13789476923076924,1.0,0.05392194703656999,0.95,-0.25958381834289845,0.9,0.010382890290037831,0.85,0.06799548779759337,0.8,0.06719807995811866,0.75,0.33628800000000003,0.7,0.3052218226494848,0.65,1.1281062720431714,0.6,0.004515581950057708,0.55,segmento_120,segmento_120.csv,97_Normal_0,0
-0.16167692307692308,1.0,0.06583867339218158,0.95,-0.5186656142842119,0.9,0.01440643127364439,0.85,0.08024959340960201,0.8,0.07894588007213678,0.75,0.39324000000000003,0.7,0.06571467591513715,0.65,1.5713593271471713,0.6,0.006232451980364202,0.55,segmento_121,segmento_121.csv,97_Normal_0,0
-0.14477907692307693,1.0,0.0489912711223203,0.95,0.14160114473650198,0.9,0.004575003783102142,0.85,0.06008670625795743,0.8,0.05991228262480625,0.75,0.34317230769230767,0.7,0.11423157922580457,0.65,0.8809405936189348,0.6,0.0035894816093146615,0.55,segmento_122,segmento_122.csv,97_Normal_0,0
-0.14853415384615384,1.0,0.059517798234552326,0.95,-0.5241436805578803,0.9,0.011339614123581336,0.85,0.07394400431921386,0.8,0.0730693432725941,0.75,0.33441046153846155,0.7,0.08873472881871239,0.65,1.33412264904142,0.6,0.005339128926288192,0.55,segmento_123,segmento_123.csv,97_Normal_0,0
-0.21696000000000001,1.0,0.06321473644388399,0.95,-0.3923129814124309,0.9,0.005671089533417402,0.85,0.0766502972510224,0.8,0.07644021724311136,0.75,0.3911538461538462,0.7,-0.35661904425840424,0.65,1.4335654087555028,0.6,0.005843106812174058,0.55,segmento_124,segmento_124.csv,97_Normal_0,0
-0.14081538461538462,1.0,0.05121165699873896,0.95,-0.4075353157038393,0.9,0.00929877427490542,0.85,0.06351545343365136,0.8,0.06283108802071385,0.75,0.31584369230769227,0.7,-0.08908236534140328,0.65,0.9843479292712898,0.6,0.003947745621866693,0.55,segmento_125,segmento_125.csv,97_Normal_0,0
-0.1287156923076923,1.0,0.05681520302648171,0.95,-0.8291084676833518,0.9,0.010417089533417401,0.85,0.06833611596549931,0.8,0.06753746361022847,0.75,0.2878892307692308,0.7,0.09268205641163597,0.65,1.1394372378410413,0.6,0.004561308990902935,0.55,segmento_126,segmento_126.csv,97_Normal_0,0
-0.20110523076923076,1.0,0.05114240353089533,0.95,0.4517658433432632,0.9,0.009672401008827238,0.85,0.06332429584858391,0.8,0.06258123603320263,0.75,0.3650769230769231,0.7,-0.5009604941785548,0.65,0.9784318125114317,0.6,0.00391641110344342,0.55,segmento_127,segmento_127.csv,97_Normal_0,0
-0.17231630769230769,1.0,0.06171766456494325,0.95,-0.7372091270158143,0.9,0.011629452711223204,0.85,0.0738825624626891,0.8,0.07296155745110283,0.75,0.34233784615384616,0.7,0.02721187255285204,0.65,1.3319064607969702,0.6,0.00532338886569058,0.55,segmento_128,segmento_128.csv,97_Normal_0,0
-0.1829556923076923,1.0,0.06678086254728878,0.95,-0.49448959326174746,0.9,0.013934481715006303,0.85,0.0811035993025088,0.8,0.07989758468912597,0.75,0.3882332307692308,0.7,-0.18378087234114976,0.65,1.6049816920365445,0.6,0.006383624039156058,0.55,segmento_129,segmento_129.csv,97_Normal_0,0
-0.20819815384615384,1.0,0.06463656998738966,0.95,-0.3171940254226935,0.9,0.008424983606557378,0.85,0.07967476570623588,0.8,0.07922807546301262,0.75,0.3828092307692308,0.7,-0.10623008120435856,0.65,1.5489286628438341,0.6,0.006277087941572822,0.55,segmento_13,segmento_13.csv,97_Normal_0,0
-0.16876984615384616,1.0,0.05034214123581336,0.95,-0.05274875492166631,0.9,0.006096870113493065,0.85,0.061972091973315956,0.8,0.061671454972039755,0.75,0.32460553846153845,0.7,-0.3188387506126226,0.65,0.9370918047859881,0.6,0.003803368358368327,0.55,segmento_130,segmento_130.csv,97_Normal_0,0
-0.17502830769230768,1.0,0.0665081235813367,0.95,-0.8117037958243118,0.9,0.006811634300126103,0.85,0.07858144319689836,0.8,0.0782856618613441,0.75,0.34087753846153845,0.7,-0.11738991585882881,0.65,1.5067105444373965,0.6,0.006128644853068707,0.55,segmento_131,segmento_131.csv,97_Normal_0,0
-0.2207150769230769,1.0,0.06062243379571249,0.95,0.04730584641608049,0.9,0.008820839848675915,0.85,0.07603605729717865,0.8,0.07552267734703164,0.75,0.398664,0.7,-0.29072089398179285,0.65,1.4106816102691595,0.6,0.005703674793663845,0.55,segmento_132,segmento_132.csv,97_Normal_0,0
-0.15291507692307693,1.0,0.0622161185372005,0.95,-0.5625659988333171,0.9,0.0127623026481715,0.85,0.0756097946573696,0.8,0.07452492656317126,0.75,0.3387913846153846,0.7,-0.06200020649184732,0.65,1.3949092157436214,0.6,0.005553964679246071,0.55,segmento_133,segmento_133.csv,97_Normal_0,0
-0.16647507692307692,1.0,0.06166294577553595,0.95,-0.5610916821619529,0.9,0.008809725094577555,0.85,0.07467679160049343,0.8,0.07415532312316828,0.75,0.37175261538461535,0.7,0.25678039450733897,0.65,1.36069606171342,0.6,0.0054990119475014955,0.55,segmento_134,segmento_134.csv,97_Normal_0,0
-0.111192,1.0,0.045924453972257244,0.95,-0.7698802321955394,0.9,0.009100418663303909,0.85,0.055209066679129434,0.8,0.054453865094528875,0.75,0.2344836923076923,0.7,-0.008581219367991751,0.65,0.7437220146336567,0.6,0.00296522342373315,0.55,segmento_135,segmento_135.csv,97_Normal_0,0
-0.1802436923076923,1.0,0.06396455485498108,0.95,-0.4062607977144834,0.9,0.010536786885245902,0.85,0.07850686271460194,0.8,0.07779655272198292,0.75,0.40054153846153845,0.7,0.17519145578747564,0.65,1.5038519083626034,0.6,0.006052303615424269,0.55,segmento_136,segmento_136.csv,97_Normal_0,0
-0.19797599999999999,1.0,0.06343532156368223,0.95,-0.2431667069032506,0.9,0.00982458764186633,0.85,0.07798376054983147,0.8,0.07736242231962968,0.75,0.38114030769230767,0.7,-0.23112885883201,0.65,1.483877925916402,0.6,0.005984944387160737,0.55,segmento_137,segmento_137.csv,97_Normal_0,0
-0.20861538461538462,1.0,0.056419346784363174,0.95,0.00855178570840831,0.9,0.013603604035308954,0.85,0.06972619523865346,0.8,0.06838628707357454,0.75,0.36945784615384614,0.7,-0.2942705253994833,0.65,1.1862651217999525,0.6,0.004676684259709348,0.55,segmento_138,segmento_138.csv,97_Normal_0,0
-0.16689230769230767,1.0,0.06529234047919293,0.95,-0.5229574650556112,0.9,0.008008607818411097,0.85,0.08088022457476925,0.8,0.08048274925768871,0.75,0.355272,0.7,0.13500382784519416,0.65,1.5961530174526861,0.6,0.006477472928075992,0.55,segmento_139,segmento_139.csv,97_Normal_0,0
-0.22676492307692306,1.0,0.07490061790668348,0.95,-0.06364858474792268,0.9,0.015275947036569988,0.85,0.09556113098499434,0.8,0.09433225957893276,0.75,0.4497747692307692,0.7,-0.23501516418065388,0.65,2.228190860252024,0.6,0.008898575197267153,0.55,segmento_14,segmento_14.csv,97_Normal_0,0
-0.14665661538461539,1.0,0.04783191677175283,0.95,-0.4253877708861946,0.9,0.008916597730138715,0.85,0.05843126840077715,0.8,0.05774692556182141,0.75,0.2799618461538461,0.7,-0.1399076542235973,0.65,0.8330680029693727,0.6,0.0033347074118425437,0.55,segmento_140,segmento_140.csv,97_Normal_0,0
-0.1558356923076923,1.0,0.06718013871374527,0.95,-0.7713186741899452,0.9,0.016609717528373265,0.85,0.07961653224678647,0.8,0.077864687057942,0.75,0.317304,0.7,-0.19688590433207626,0.65,1.5466652985088758,0.6,0.00606290949063124,0.55,segmento_141,segmento_141.csv,97_Normal_0,0
-0.1908830769230769,1.0,0.059923059268600254,0.95,-0.3602758005163764,0.9,0.00960742244640605,0.85,0.07431942726462375,0.8,0.07369582554580684,0.75,0.37216984615384613,0.7,-0.08939031530948204,0.65,1.3477040536217748,0.6,0.005431074702877995,0.55,segmento_142,segmento_142.csv,97_Normal_0,0
-0.13267938461538462,1.0,0.043224423707440104,0.95,0.4469786998304608,0.9,0.009584337957124841,0.85,0.054770786133234724,0.8,0.05392568478541698,0.75,0.32836061538461536,0.7,0.22770066269581388,0.65,0.731960719331219,0.6,0.0029079794795761524,0.55,segmento_143,segmento_143.csv,97_Normal_0,0
-0.17899199999999998,1.0,0.07319236569987389,0.95,-0.6646872664884569,0.9,0.018311129886506936,0.85,0.08786763651162748,0.8,0.08593849002873487,0.75,0.40679999999999994,0.7,-0.04043981565453144,0.65,1.8838560572580354,0.6,0.007385424068418962,0.55,segmento_144,segmento_144.csv,97_Normal_0,0
-0.12558646153846154,1.0,0.05209399747793191,0.95,-0.858197057769281,0.9,0.01054191677175284,0.85,0.06238497808499139,0.8,0.06148783197871179,0.75,0.2551366153846154,0.7,-0.13854218674396584,0.65,0.9496200597222249,0.6,0.0037807534814422923,0.55,segmento_145,segmento_145.csv,97_Normal_0,0
-0.1994363076923077,1.0,0.06928168221941994,0.95,-0.4397112289608036,0.9,0.008362569987389662,0.85,0.08406752661146748,0.8,0.08365056158673295,0.75,0.41264123076923076,0.7,-0.12215866094956984,0.65,1.7244331634590293,0.6,0.006997416453775802,0.55,segmento_146,segmento_146.csv,97_Normal_0,0
-0.1908830769230769,1.0,0.05697935939470365,0.95,-0.4391198816305164,0.9,0.008948232030264815,0.85,0.06992441589848292,0.8,0.06934949950992114,0.75,0.35381169230769227,0.7,-0.18518358245356478,0.65,1.1930194410535386,0.6,0.0048093530822765525,0.55,segmento_147,segmento_147.csv,97_Normal_0,0
-0.09554584615384615,1.0,0.04248657503152586,0.95,-0.09981163322948783,0.9,0.018564204287515762,0.85,0.05437919153998557,0.8,0.05111229589554572,0.75,0.24700061538461537,0.7,0.32054088500376215,0.65,0.721531539300355,0.6,0.00261246679171382,0.55,segmento_148,segmento_148.csv,97_Normal_0,0
-0.1802436923076923,1.0,0.06616784110970997,0.95,-0.45737090057080065,0.9,0.01239466078184111,0.85,0.08140974140542236,0.8,0.0804606635555588,0.75,0.3707095384615384,0.7,-0.06374921764255055,0.65,1.6171212229502485,0.6,0.006473918379800828,0.55,segmento_149,segmento_149.csv,97_Normal_0,0
-0.1785747692307692,1.0,0.05883723329129886,0.95,0.002756524046346076,0.9,0.013218862547288776,0.85,0.07417807554042748,0.8,0.07299074300099466,0.75,0.3561064615384615,0.7,-0.327012636650804,0.65,1.3425824013750531,0.6,0.005327648563837251,0.55,segmento_15,segmento_15.csv,97_Normal_0,0
-0.15228923076923076,1.0,0.05996324337957124,0.95,-0.5793574280705802,0.9,0.008383944514501892,0.85,0.07307495738006929,0.8,0.07259241606722218,0.75,0.32961230769230765,0.7,-0.06059194943052816,0.65,1.302947652648142,0.6,0.005269658870476696,0.55,segmento_150,segmento_150.csv,97_Normal_0,0
-0.1794092307692308,1.0,0.06102256494325347,0.95,-0.5347879336005583,0.9,0.01361899369482976,0.85,0.07383721478100036,0.8,0.07257036101161249,0.75,0.36632861538461536,0.7,-0.11371726250356207,0.65,1.3302719659342013,0.6,0.0052664572973557654,0.55,segmento_151,segmento_151.csv,97_Normal_0,0
-0.23093723076923076,1.0,0.06035995460277427,0.95,0.279974178499073,0.9,0.012922184110970996,0.85,0.07627684461765369,0.8,0.07517429203276779,0.75,0.42578399999999994,0.7,-0.39112094285351157,0.65,1.419630314057467,0.6,0.005651174182627855,0.55,segmento_152,segmento_152.csv,97_Normal_0,0
-0.13267938461538462,1.0,0.0401379419924338,0.95,0.012107008769402405,0.9,0.011340469104665827,0.85,0.050932713750386924,0.8,0.04965415481573494,0.75,0.276624,0.7,0.05849485416715452,0.65,0.6329704845148402,0.6,0.0024655350904649732,0.55,segmento_153,segmento_153.csv,97_Normal_0,0
-0.16793538461538463,1.0,0.0657651450189155,0.95,-0.6660301605458798,0.9,0.014731324085750314,0.85,0.0787298315052847,0.8,0.07733934612815854,0.75,0.35798399999999997,0.7,-0.04032178157050426,0.65,1.5124062739995265,0.6,0.005981374459531111,0.55,segmento_154,segmento_154.csv,97_Normal_0,0
-0.14957723076923077,1.0,0.05783690542244639,0.95,-0.17075928834885046,0.9,0.014121722572509458,0.85,0.0737654434111713,0.8,0.07240108834286811,0.75,0.36799753846153843,0.7,0.21754371169784825,0.65,1.327687116561799,0.6,0.005241917593231793,0.55,segmento_155,segmento_155.csv,97_Normal_0,0
-0.1693956923076923,1.0,0.0518793972257251,0.95,-0.3965098689266542,0.9,0.004135543505674653,0.85,0.06475071983892787,0.8,0.0646185190140721,0.75,0.31542646153846154,0.7,-0.15245221851097454,0.65,1.0230079955968758,0.6,0.004175552999571999,0.55,segmento_156,segmento_156.csv,97_Normal_0,0
-0.24011630769230768,1.0,0.07493396216897856,0.95,-0.44241621668399134,0.9,0.01986634047919293,0.85,0.08950026284612174,0.8,0.08726755161851203,0.75,0.42682707692307686,0.7,-0.35097266004921734,0.65,1.9545124800840707,0.6,0.007615625565489661,0.55,segmento_157,segmento_157.csv,97_Normal_0,0
-0.12266584615384615,1.0,0.05261981084489281,0.95,-0.6334322609445242,0.9,0.01688673139974779,0.85,0.06543293271703687,0.8,0.06321635062691491,0.75,0.27850153846153847,0.7,0.18638439320928318,0.65,1.044678358884355,0.6,0.003996306986585046,0.55,segmento_158,segmento_158.csv,97_Normal_0,0
-0.17628,1.0,0.0677367313997478,0.95,-0.5945890252058885,0.9,0.007602491803278688,0.85,0.08270578595724548,0.8,0.08235562609310176,0.75,0.3727956923076923,0.7,0.10040577024839004,0.65,1.6690202755165917,0.6,0.006782449149186783,0.55,segmento_159,segmento_159.csv,97_Normal_0,0
-0.21654276923076923,1.0,0.06854896343001261,0.95,-0.42558897906478865,0.9,0.012552832282471628,0.85,0.08293368844223332,0.8,0.08197818661279087,0.75,0.417648,0.7,-0.19311872841437602,0.65,1.678231189586556,0.6,0.006720423080321564,0.55,segmento_16,segmento_16.csv,97_Normal_0,0
-0.1881710769230769,1.0,0.05859441866330391,0.95,-0.5322452326624738,0.9,0.015920602774274904,0.85,0.07109133477072958,0.8,0.06928572931555023,0.75,0.34463261538461537,0.7,-0.20785809510406317,0.65,1.2331706025940827,0.6,0.004800512286787696,0.55,segmento_160,segmento_160.csv,97_Normal_0,0
-0.11056615384615384,1.0,0.04725480453972257,0.95,-0.46232722630844103,0.9,0.019025039092055485,0.85,0.05877740092602416,0.8,0.055613224570819006,0.75,0.26973969230769235,0.7,0.0008504735797982227,0.65,0.8429670177469348,0.6,0.0030928307471643464,0.55,segmento_161,segmento_161.csv,97_Normal_0,0
-0.18483323076923078,1.0,0.06279579571248423,0.95,-0.42838657827128657,0.9,0.0077675031525851175,0.85,0.07822025225650389,0.8,0.07783362870794143,0.75,0.3869815384615385,0.7,0.11437750632330931,0.65,1.492891518589349,0.6,0.0060580737578456835,0.55,segmento_162,segmento_162.csv,97_Normal_0,0
-0.1721076923076923,1.0,0.05530530643127365,0.95,-0.32531807864118933,0.9,0.006020776796973518,0.85,0.06781534320134314,0.8,0.06754754636755492,0.75,0.34588430769230766,0.7,-0.07192696167975074,0.65,1.1221366687378933,0.6,0.004562671020276981,0.55,segmento_163,segmento_163.csv,97_Normal_0,0
-0.18191261538461537,1.0,0.06260427994955862,0.95,-0.12289030385448241,0.9,0.016657596469104665,0.85,0.07896511993990683,0.8,0.0771881768601665,0.75,0.40700861538461536,0.7,0.384644532126665,0.65,1.5214596007782246,0.6,0.005958014646996344,0.55,segmento_164,segmento_164.csv,97_Normal_0,0
-0.18379015384615385,1.0,0.0606369684741488,0.95,-0.29781857505333154,0.9,0.019561967213114755,0.85,0.07411393024241983,0.8,0.0714856915384561,0.75,0.3592356923076923,0.7,-0.33257217407940687,0.65,1.3402614160586983,0.6,0.005110204094731294,0.55,segmento_165,segmento_165.csv,97_Normal_0,0
-0.16292861538461537,1.0,0.048014882723833543,0.95,-0.16631320356104373,0.9,0.014725339218158889,0.85,0.05965396508614641,0.8,0.05780795737101707,0.75,0.30186646153846153,0.7,-0.206003943784546,0.65,0.8682973143217987,0.6,0.003341759935409327,0.55,segmento_166,segmento_166.csv,97_Normal_0,0
-0.1693956923076923,1.0,0.06702282219419925,0.95,-0.7267831294081808,0.9,0.00987417654476671,0.85,0.08040303347096191,0.8,0.07979441351933982,0.75,0.3757163076923077,0.7,0.12067520208298521,0.65,1.5773740610851597,0.6,0.0063671484288954005,0.55,segmento_167,segmento_167.csv,97_Normal_0,0
-0.1368516923076923,1.0,0.05419468600252207,0.95,-0.21113300350051345,0.9,0.012445959646910464,0.85,0.06772014640981949,0.8,0.06656663066608422,0.75,0.33378461538461535,0.7,0.11645385066893806,0.65,1.1189884480632426,0.6,0.0044311163182348635,0.55,segmento_168,segmento_168.csv,97_Normal_0,0
-0.1316363076923077,1.0,0.054392186633039095,0.95,0.006786704938814392,0.9,0.020011687263556118,0.85,0.06780982499381719,0.8,0.06478969623757885,0.75,0.36111323076923074,0.7,0.12767146108620295,0.65,1.1219540572288758,0.6,0.004197704738557739,0.55,segmento_169,segmento_169.csv,97_Normal_0,0
-0.14874276923076923,1.0,0.06343361160151324,0.95,-0.6140390918472991,0.9,0.01462958133669609,0.85,0.0767069680381539,0.8,0.07529896609860827,0.75,0.32898646153846156,0.7,0.03874735160235674,0.65,1.4356859827279527,0.6,0.005669934295519357,0.55,segmento_17,segmento_17.csv,97_Normal_0,0
-0.20861538461538462,1.0,0.07065478184110971,0.95,-0.22167105722043834,0.9,0.009465495586380832,0.85,0.08493772141293422,0.8,0.08440865424898934,0.75,0.46124861538461537,0.7,-0.08787891949823458,0.65,1.7603176305923787,0.6,0.007124820912125428,0.55,segmento_170,segmento_170.csv,97_Normal_0,0
-0.10514215384615383,1.0,0.049795808322824715,0.95,-0.5375271537731146,0.9,0.013312055485498108,0.85,0.06307026976801314,0.8,0.06164939665042126,0.75,0.27912738461538456,0.7,0.42552892893638206,0.65,0.9705975785808284,0.6,0.0038006481073609723,0.55,segmento_171,segmento_171.csv,97_Normal_0,0
-0.19004861538461537,1.0,0.06873534930643127,0.95,-0.4848395562910417,0.9,0.01824871626733922,0.85,0.08370626545804778,0.8,0.08169285912200229,0.75,0.3942830769230769,0.7,-0.045002326606204,0.65,1.709644285971692,0.6,0.006673723231527313,0.55,segmento_172,segmento_172.csv,97_Normal_0,0
-0.11327815384615383,1.0,0.056127798234552315,0.95,-0.3742314707302534,0.9,0.012185190416141233,0.85,0.06978255032753918,0.8,0.0687104465473622,0.75,0.30478707692307694,0.7,0.37752411468157926,0.65,1.1881834565725915,0.6,0.00472112546473792,0.55,segmento_173,segmento_173.csv,97_Normal_0,0
-0.19526400000000002,1.0,0.059396390920554855,0.95,-0.6009994570690438,0.9,0.008283911727616644,0.85,0.07020557346238727,0.8,0.06971513000541354,0.75,0.3258572307692308,0.7,-0.25918608470953164,0.65,1.202632701024568,0.6,0.004860199351671712,0.55,segmento_174,segmento_174.csv,97_Normal_0,0
-0.19359507692307693,1.0,0.06672101387137452,0.95,-0.44534369647798133,0.9,0.011244711223203025,0.85,0.08158081161984908,0.8,0.0808021366924172,0.75,0.37216984615384613,0.7,-0.15559903859414942,0.65,1.623924633191006,0.6,0.006528985294060074,0.55,segmento_175,segmento_175.csv,97_Normal_0,0
-0.1449876923076923,1.0,0.05023612358133669,0.95,-0.19517367385453577,0.9,0.016488310214375787,0.85,0.06426467029478174,0.8,0.06211347256732241,0.75,0.3214763076923077,0.7,0.40098164000814945,0.65,1.0077072749356684,0.6,0.0038580834743715134,0.55,segmento_176,segmento_176.csv,97_Normal_0,0
